id,departement_code,sexe_id,tranche_age_id,annee,population
900,53,2,5,2007,11034
901,54,2,1,2007,91525
902,54,2,2,2007,100785
903,54,2,3,2007,96949
904,54,2,4,2007,41822
905,54,2,5,2007,20584
906,55,2,1,2007,24882
907,55,2,2,2007,24280
908,55,2,3,2007,28261
909,55,2,4,2007,12103
910,55,2,5,2007,6483
911,56,2,1,2007,86364
912,56,2,2,2007,84139
913,56,2,3,2007,98332
914,56,2,4,2007,49011
915,56,2,5,2007,23771
916,57,2,1,2007,127763
917,57,2,2,2007,139801
918,57,2,3,2007,150342
919,57,2,4,2007,62985
920,57,2,5,2007,28257
921,58,2,1,2007,23511
922,58,2,2,2007,22898
923,58,2,3,2007,31880
924,58,2,4,2007,17951
925,58,2,5,2007,10074
926,59,2,1,2007,362045
927,59,2,2,2007,356369
928,59,2,3,2007,331393
929,59,2,4,2007,126608
930,59,2,5,2007,59763
931,60,2,1,2007,112245
932,60,2,2,2007,106694
933,60,2,3,2007,113196
934,60,2,4,2007,42404
935,60,2,5,2007,18252
936,61,2,1,2007,35854
937,61,2,2,2007,33195
938,61,2,3,2007,41167
939,61,2,4,2007,20623
940,61,2,5,2007,11723
941,62,2,1,2007,201817
942,62,2,2,2007,188366
943,62,2,3,2007,198500
944,62,2,4,2007,76711
945,62,2,5,2007,37262
946,63,2,1,2007,71029
947,63,2,2,2007,81714
948,63,2,3,2007,88479
949,63,2,4,2007,41121
950,63,2,5,2007,20123
951,64,2,1,2007,73501
952,64,2,2,2007,76848
953,64,2,3,2007,89493
954,64,2,4,2007,44557
955,64,2,5,2007,25162
956,65,2,1,2007,24661
957,65,2,2,2007,24569
958,65,2,3,2007,32841
959,65,2,4,2007,17478
960,65,2,5,2007,10006
961,66,2,1,2007,50291
962,66,2,2,2007,48177
963,66,2,3,2007,56184
964,66,2,4,2007,33531
965,66,2,5,2007,19021
966,67,2,1,2007,136664
967,67,2,2,2007,150400
968,67,2,3,2007,152931
969,67,2,4,2007,62116
970,67,2,5,2007,26329
971,68,2,1,2007,94408
972,68,2,2,2007,97852
973,68,2,3,2007,107379
974,68,2,4,2007,45054
975,68,2,5,2007,19406
976,69,2,1,2007,219908
977,69,2,2,2007,240268
978,69,2,3,2007,205841
979,69,2,4,2007,93617
980,69,2,5,2007,45165
981,70,2,1,2007,30102
982,70,2,2,2007,28812
983,70,2,3,2007,34102
984,70,2,4,2007,16118
985,70,2,5,2007,7931
986,71,2,1,2007,65013
987,71,2,2,2007,61138
988,71,2,3,2007,78810
989,71,2,4,2007,40413
990,71,2,5,2007,22795
991,72,2,1,2007,71931
992,72,2,2,2007,68976
993,72,2,3,2007,76015
994,72,2,4,2007,35022
995,72,2,5,2007,19930
996,73,2,1,2007,51979
997,73,2,2,2007,52790
998,73,2,3,2007,57170
999,73,2,4,2007,25137
1000,73,2,5,2007,12344
1001,74,2,1,2007,94787
1002,74,2,2,2007,96571
1003,74,2,3,2007,99580
1004,74,2,4,2007,40444
1005,74,2,5,2007,16827
1006,75,2,1,2007,219081
1007,75,2,2,2007,378887
1008,75,2,3,2007,269694
1009,75,2,4,2007,111378
1010,75,2,5,2007,54076
1011,76,2,1,2007,163319
1012,76,2,2,2007,161780
1013,76,2,3,2007,166809
1014,76,2,4,2007,70779
1015,76,2,5,2007,35305
1016,77,2,1,2007,188388
1017,77,2,2,2007,177467
1018,77,2,3,2007,180144
1019,77,2,4,2007,61327
1020,77,2,5,2007,24657
1021,78,2,1,2007,199725
1022,78,2,2,2007,187962
1023,78,2,3,2007,190543
1024,78,2,4,2007,76526
1025,78,2,5,2007,30804
1026,79,2,1,2007,44043
1027,79,2,2,2007,42836
1028,79,2,3,2007,51002
1029,79,2,4,2007,25165
1030,79,2,5,2007,15073
1031,80,2,1,2007,73414
1032,80,2,2,2007,74941
1033,80,2,3,2007,76261
1034,80,2,4,2007,33007
1035,80,2,5,2007,17002
1036,81,2,1,2007,42522
1037,81,2,2,2007,40664
1038,81,2,3,2007,50964
1039,81,2,4,2007,26689
1040,81,2,5,2007,17133
1041,82,2,1,2007,28454
1042,82,2,2,2007,26642
1043,82,2,3,2007,32729
1044,82,2,4,2007,15761
1045,82,2,5,2007,9256
1046,83,2,1,2007,115568
1047,83,2,2,2007,111144
1048,83,2,3,2007,131637
1049,83,2,4,2007,79138
1050,83,2,5,2007,40491
1051,84,2,1,2007,69368
1052,84,2,2,2007,63483
1053,84,2,3,2007,71936
1054,84,2,4,2007,36552
1055,84,2,5,2007,17878
1056,85,2,1,2007,74310
1057,85,2,2,2007,73134
1058,85,2,3,2007,84256
1059,85,2,4,2007,43573
1060,85,2,5,2007,22438
1061,86,2,1,2007,50293
1062,86,2,2,2007,54730
1063,86,2,3,2007,56527
1064,86,2,4,2007,26910
1065,86,2,5,2007,15694
1066,87,2,1,2007,39932
1067,87,2,2,2007,44906
1068,87,2,3,2007,51127
1069,87,2,4,2007,25766
1070,87,2,5,2007,15755
1071,88,2,1,2007,47480
1072,88,2,2,2007,45380
1073,88,2,3,2007,54717
1074,88,2,4,2007,24887
1075,88,2,5,2007,12361
1076,89,2,1,2007,41636
1077,89,2,2,2007,38647
1078,89,2,3,2007,48307
1079,89,2,4,2007,23808
1080,89,2,5,2007,13547
1081,90,2,1,2007,18272
1082,90,2,2,2007,20879
1083,90,2,3,2007,19600
1084,90,2,4,2007,8339
1085,90,2,5,2007,3803
1086,91,2,1,2007,169929
1087,91,2,2,2007,168067
1088,91,2,3,2007,164025
1089,91,2,4,2007,62935
1090,91,2,5,2007,24634
1091,92,2,1,2007,196992
1092,92,2,2,2007,235476
1093,92,2,3,2007,192672
1094,92,2,4,2007,73617
1095,92,2,5,2007,37202
1096,93,2,1,2007,221580
1097,93,2,2,2007,222355
1098,93,2,3,2007,195704
1099,93,2,4,2007,68905
1100,93,2,5,2007,26414
1101,94,2,1,2007,173008
1102,94,2,2,2007,187767
1103,94,2,3,2007,171241
1104,94,2,4,2007,64727
1105,94,2,5,2007,29497
1106,95,2,1,2007,172309
1107,95,2,2,2007,160395
1108,95,2,3,2007,156871
1109,95,2,4,2007,54232
1110,95,2,5,2007,21198
1111,01,3,1,2007,75047
1112,01,3,2,2007,73097
1113,01,3,3,2007,81232
1114,01,3,4,2007,35341
1115,01,3,5,2007,25909
1116,02,3,1,2007,68777
1117,02,3,2,2007,65666
1118,02,3,3,2007,76307
1119,02,3,4,2007,36355
1120,02,3,5,2007,29131
1121,03,3,1,2007,34693
1122,03,3,2,2007,37071
1123,03,3,3,2007,49524
1124,03,3,4,2007,30300
1125,03,3,5,2007,27055
1126,04,3,1,2007,17250
1127,04,3,2,2007,16716
1128,04,3,3,2007,23062
1129,04,3,4,2007,13573
1130,04,3,5,2007,9897
1131,05,3,1,2007,15263
1132,05,3,2,2007,14688
1133,05,3,3,2007,19437
1134,05,3,4,2007,10347
1135,05,3,5,2007,7906
1136,06,3,1,2007,116480
1137,06,3,2,2007,131181
1138,06,3,3,2007,153494
1139,06,3,4,2007,92613
1140,06,3,5,2007,78555
1141,07,3,1,2007,35058
1142,07,3,2,2007,34189
1143,07,3,3,2007,44112
1144,07,3,4,2007,24777
1145,07,3,5,2007,20513
1146,08,3,1,2007,35160
1147,08,3,2,2007,34299
1148,08,3,3,2007,40584
1149,08,3,4,2007,19801
1150,08,3,5,2007,15336
1151,09,3,1,2007,15616
1152,09,3,2,2007,15746
1153,09,3,3,2007,21450
1154,09,3,4,2007,12389
1155,09,3,5,2007,10935
1156,10,3,1,2007,36192
1157,10,3,2,2007,37057
1158,10,3,3,2007,42546
1159,10,3,4,2007,21469
1160,10,3,5,2007,17475
1161,11,3,1,2007,37808
1162,11,3,2,2007,38349
1163,11,3,3,2007,49027
1164,11,3,4,2007,29312
1165,11,3,5,2007,24087
1166,12,3,1,2007,27739
1167,12,3,2,2007,28895
1168,12,3,3,2007,38013
1169,12,3,4,2007,23900
1170,12,3,5,2007,21568
1171,13,3,1,2007,235943
1172,13,3,2,2007,263240
1173,13,3,3,2007,278359
1174,13,3,4,2007,141251
1175,13,3,5,2007,106518
1176,14,3,1,2007,83662
1177,14,3,2,2007,87762
1178,14,3,3,2007,94770
1179,14,3,4,2007,47263
1180,14,3,5,2007,36462
1181,15,3,1,2007,14223
1182,15,3,2,2007,15674
1183,15,3,3,2007,21678
1184,15,3,4,2007,13159
1185,15,3,5,2007,11698
1186,16,3,1,2007,37111
1187,16,3,2,2007,39408
1188,16,3,3,2007,51528
1189,16,3,4,2007,28183
1190,16,3,5,2007,23980
1191,17,3,1,2007,64505
1192,17,3,2,2007,66633
1193,17,3,3,2007,88022
1194,17,3,4,2007,52747
1195,17,3,5,2007,42174
1196,18,3,1,2007,34503
1197,18,3,2,2007,35059
1198,18,3,3,2007,45626
1199,18,3,4,2007,25955
1200,18,3,5,2007,20916
1201,19,3,1,2007,23206
1202,19,3,2,2007,25720
1203,19,3,3,2007,34413
1204,19,3,4,2007,21290
1205,19,3,5,2007,19878
1206,21,3,1,2007,61500
1207,21,3,2,2007,70656
1208,21,3,3,2007,72909
1209,21,3,4,2007,35290
1210,21,3,5,2007,28292
1211,22,3,1,2007,64737
1212,22,3,2,2007,61857
1213,22,3,3,2007,80296
1214,22,3,4,2007,49767
1215,22,3,5,2007,41301
1216,23,3,1,2007,11429
1217,23,3,2,2007,11665
1218,23,3,3,2007,17717
1219,23,3,4,2007,11314
1220,23,3,5,2007,11415
1221,24,3,1,2007,40840
1222,24,3,2,2007,41293
1223,24,3,3,2007,59961
1224,24,3,4,2007,37227
1225,24,3,5,2007,32049
1226,25,3,1,2007,64470
1227,25,3,2,2007,69337
1228,25,3,3,2007,70841
1229,25,3,4,2007,35188
1230,25,3,5,2007,24627
1231,26,3,1,2007,57517
1232,26,3,2,2007,56134
1233,26,3,3,2007,67799
1234,26,3,4,2007,35640
1235,26,3,5,2007,26364
1236,27,3,1,2007,75132
1237,27,3,2,2007,71865
1238,27,3,3,2007,81921
1239,27,3,4,2007,36754
1240,27,3,5,2007,26515
1241,28,3,1,2007,52875
1242,28,3,2,2007,52721
1243,28,3,3,2007,59539
1244,28,3,4,2007,27746
1245,28,3,5,2007,22126
1246,29,3,1,2007,103072
1247,29,3,2,2007,103601
1248,29,3,3,2007,123215
1249,29,3,4,2007,69136
1250,29,3,5,2007,58256
1251,30,3,1,2007,81807
1252,30,3,2,2007,82205
1253,30,3,3,2007,100690
1254,30,3,4,2007,53279
1255,30,3,5,2007,39114
1256,31,3,1,2007,144144
1257,31,3,2,2007,178680
1258,31,3,3,2007,165291
1259,31,3,4,2007,72923
1260,31,3,5,2007,55573
1261,32,3,1,2007,18601
1262,32,3,2,2007,18247
1263,32,3,3,2007,27231
1264,32,3,4,2007,16039
1265,32,3,5,2007,14059
1266,33,3,1,2007,164550
1267,33,3,2,2007,194421
1268,33,3,3,2007,202988
1269,33,3,4,2007,94789
1270,33,3,5,2007,77410
1271,34,3,1,2007,118937
1272,34,3,2,2007,136225
1273,34,3,3,2007,140966
1274,34,3,4,2007,76423
1275,34,3,5,2007,56827
1276,35,3,1,2007,122721
1277,35,3,2,2007,133414
1278,35,3,3,2007,126654
1279,35,3,4,2007,60116
1280,35,3,5,2007,46604
1281,36,3,1,2007,24077
1282,36,3,2,2007,24740
1283,36,3,3,2007,32808
1284,36,3,4,2007,20546
1285,36,3,5,2007,17840
1286,37,3,1,2007,70147
1287,37,3,2,2007,75855
1288,37,3,3,2007,81389
1289,37,3,4,2007,41382
1290,37,3,5,2007,33833
1291,38,3,1,2007,151068
1292,38,3,2,2007,158767
1293,38,3,3,2007,161070
1294,38,3,4,2007,75538
1295,38,3,5,2007,52823
1296,39,3,1,2007,30658
1297,39,3,2,2007,29903
1298,39,3,3,2007,36188
1299,39,3,4,2007,19495
1300,39,3,5,2007,16278
1301,40,3,1,2007,39379
1302,40,3,2,2007,40265
1303,40,3,3,2007,54128
1304,40,3,4,2007,30889
1305,40,3,5,2007,24568
1306,41,3,1,2007,37058
1307,41,3,2,2007,36923
1308,41,3,3,2007,45930
1309,41,3,4,2007,26001
1310,41,3,5,2007,21972
1311,42,3,1,2007,88594
1312,42,3,2,2007,90196
1313,42,3,3,2007,102101
1314,42,3,4,2007,56339
1315,42,3,5,2007,46868
1316,43,3,1,2007,25230
1317,43,3,2,2007,24495
1318,43,3,3,2007,30404
1319,43,3,4,2007,17467
1320,43,3,5,2007,14621
1321,44,3,1,2007,158366
1322,44,3,2,2007,167439
1323,44,3,3,2007,172623
1324,44,3,4,2007,81215
1325,44,3,5,2007,62509
1326,45,3,1,2007,80600
1327,45,3,2,2007,83676
1328,45,3,3,2007,89866
1329,45,3,4,2007,43585
1330,45,3,5,2007,33614
1331,46,3,1,2007,16857
1332,46,3,2,2007,16878
1333,46,3,3,2007,25093
1334,46,3,4,2007,15794
1335,46,3,5,2007,13490
1336,47,3,1,2007,34432
1337,47,3,2,2007,35338
1338,47,3,3,2007,46745
1339,47,3,4,2007,27752
1340,47,3,5,2007,23426
1341,48,3,1,2007,7794
1342,48,3,2,2007,8548
1343,48,3,3,2007,10655
1344,48,3,4,2007,6024
1345,48,3,5,2007,5282
1346,49,3,1,2007,100918
1347,49,3,2,2007,99642
1348,49,3,3,2007,103832
1349,49,3,4,2007,50781
1350,49,3,5,2007,40861
1351,50,3,1,2007,58407
1352,50,3,2,2007,54984
1353,50,3,3,2007,68568
1354,50,3,4,2007,39098
1355,50,3,5,2007,32859
1356,51,3,1,2007,69731
1357,51,3,2,2007,77140
1358,51,3,3,2007,79631
1359,51,3,4,2007,36331
1360,51,3,5,2007,28510
1361,52,3,1,2007,21275
1362,52,3,2,2007,21025
1363,52,3,3,2007,27026
1364,52,3,4,2007,14393
1365,52,3,5,2007,11982
1366,53,3,1,2007,37927
1367,53,3,2,2007,35125
1368,53,3,3,2007,40431
1369,53,3,4,2007,20973
1370,53,3,5,2007,18014
1371,54,3,1,2007,87837
1372,54,3,2,2007,99510
1373,54,3,3,2007,100810
1374,54,3,4,2007,49041
1375,54,3,5,2007,37729
1376,55,3,1,2007,23047
1377,55,3,2,2007,22609
1378,55,3,3,2007,27282
1379,55,3,4,2007,13642
1380,55,3,5,2007,11373
1381,56,3,1,2007,80650
1382,56,3,2,2007,79499
1383,56,3,3,2007,99727
1384,56,3,4,2007,57118
1385,56,3,5,2007,43876
1386,57,3,1,2007,121138
1387,57,3,2,2007,135339
1388,57,3,3,2007,152847
1389,57,3,4,2007,71185
1390,57,3,5,2007,49366
1391,58,3,1,2007,22254
1392,58,3,2,2007,22400
1393,58,3,3,2007,32617
1394,58,3,4,2007,20240
1395,58,3,5,2007,17663
1396,59,3,1,2007,344784
1397,59,3,2,2007,360700
1398,59,3,3,2007,347836
1399,59,3,4,2007,157075
1400,59,3,5,2007,118377
1401,60,3,1,2007,106689
1402,60,3,2,2007,105595
1403,60,3,3,2007,113993
1404,60,3,4,2007,45793
1405,60,3,5,2007,31763
1406,61,3,1,2007,33729
1407,61,3,2,2007,32117
1408,61,3,3,2007,41135
1409,61,3,4,2007,23360
1410,61,3,5,2007,19706
1411,62,3,1,2007,191686
1412,62,3,2,2007,188964
1413,62,3,3,2007,202357
1414,62,3,4,2007,95692
1415,62,3,5,2007,75371
1416,63,3,1,2007,68981
1417,63,3,2,2007,80922
1418,63,3,3,2007,90401
1419,63,3,4,2007,46431
1420,63,3,5,2007,37438
1421,64,3,1,2007,69309
1422,64,3,2,2007,75253
1423,64,3,3,2007,93562
1424,64,3,4,2007,52178
1425,64,3,5,2007,43227
1426,65,3,1,2007,23300
1427,65,3,2,2007,24042
1428,65,3,3,2007,34244
1429,65,3,4,2007,20322
1430,65,3,5,2007,17131
1431,66,3,1,2007,47980
1432,66,3,2,2007,51166
1433,66,3,3,2007,61673
1434,66,3,4,2007,38515
1435,66,3,5,2007,30619
1436,67,3,1,2007,132013
1437,67,3,2,2007,152265
1438,67,3,3,2007,153466
1439,67,3,4,2007,68421
1440,67,3,5,2007,50235
1441,68,3,1,2007,90050
1442,68,3,2,2007,96364
1443,68,3,3,2007,106725
1444,68,3,4,2007,48796
1445,68,3,5,2007,36374
1446,69,3,1,2007,213509
1447,69,3,2,2007,248738
1448,69,3,3,2007,221041
1449,69,3,4,2007,107407
1450,69,3,5,2007,81579
1451,70,3,1,2007,28032
1452,70,3,2,2007,27576
1453,70,3,3,2007,33783
1454,70,3,4,2007,17234
1455,70,3,5,2007,13507
1456,71,3,1,2007,60154
1457,71,3,2,2007,59980
1458,71,3,3,2007,79341
1459,71,3,4,2007,45651
1460,71,3,5,2007,38547
1461,72,3,1,2007,68715
1462,72,3,2,2007,67354
1463,72,3,3,2007,76562
1464,72,3,4,2007,39723
1465,72,3,5,2007,32718
1466,73,3,1,2007,48556
1467,73,3,2,2007,50495
1468,73,3,3,2007,57424
1469,73,3,4,2007,28270
1470,73,3,5,2007,21370
1471,74,3,1,2007,88409
1472,74,3,2,2007,94689
1473,74,3,3,2007,101629
1474,74,3,4,2007,44481
1475,74,3,5,2007,29291
1476,75,3,1,2007,216060
1477,75,3,2,2007,399573
1478,75,3,3,2007,297860
1479,75,3,4,2007,139140
1480,75,3,5,2007,107281
1481,76,3,1,2007,157473
1482,76,3,2,2007,164506
1483,76,3,3,2007,174540
1484,76,3,4,2007,84543
1485,76,3,5,2007,65557
1486,77,3,1,2007,180068
1487,77,3,2,2007,183018
1488,77,3,3,2007,184186
1489,77,3,4,2007,65983
1490,77,3,5,2007,44286
1491,78,3,1,2007,189841
1492,78,3,2,2007,189736
1493,78,3,3,2007,203220
1494,78,3,4,2007,82714
1495,78,3,5,2007,52886
1496,79,3,1,2007,41093
1497,79,3,2,2007,41893
1498,79,3,3,2007,51518
1499,79,3,4,2007,27217
1500,79,3,5,2007,23104
1501,80,3,1,2007,70114
1502,80,3,2,2007,75449
1503,80,3,3,2007,77905
1504,80,3,4,2007,38238
1505,80,3,5,2007,29579
1506,81,3,1,2007,40334
1507,81,3,2,2007,40522
1508,81,3,3,2007,53296
1509,81,3,4,2007,30140
1510,81,3,5,2007,26925
1511,82,3,1,2007,27022
1512,82,3,2,2007,26986
1513,82,3,3,2007,32777
1514,82,3,4,2007,17633
1515,82,3,5,2007,14503
1516,83,3,1,2007,109213
1517,83,3,2,2007,111842
1518,83,3,3,2007,142656
1519,83,3,4,2007,89092
1520,83,3,5,2007,65153
1521,84,3,1,2007,65595
1522,84,3,2,2007,65508
1523,84,3,3,2007,77063
1524,84,3,4,2007,41022
1525,84,3,5,2007,29736
1526,85,3,1,2007,70750
1527,85,3,2,2007,70335
1528,85,3,3,2007,84017
1529,85,3,4,2007,48181
1530,85,3,5,2007,36436
1531,86,3,1,2007,49239
1532,86,3,2,2007,56059
1533,86,3,3,2007,57627
1534,86,3,4,2007,29761
1535,86,3,5,2007,25051
1536,87,3,1,2007,38495
1537,87,3,2,2007,45783
1538,87,3,3,2007,53348
1539,87,3,4,2007,29317
1540,87,3,5,2007,26673
1541,88,3,1,2007,44921
1542,88,3,2,2007,43594
1543,88,3,3,2007,54861
1544,88,3,4,2007,28570
1545,88,3,5,2007,23533
1546,89,3,1,2007,39545
1547,89,3,2,2007,38617
1548,89,3,3,2007,48377
1549,89,3,4,2007,26118
1550,89,3,5,2007,22816
1551,90,3,1,2007,17115
1552,90,3,2,2007,18100
1553,90,3,3,2007,19839
1554,90,3,4,2007,9345
1555,90,3,5,2007,7152
1556,91,3,1,2007,162629
1557,91,3,2,2007,167629
1558,91,3,3,2007,169967
1559,91,3,4,2007,68914
1560,91,3,5,2007,43265
1561,92,3,1,2007,190571
1562,92,3,2,2007,246610
1563,92,3,3,2007,212142
1564,92,3,4,2007,87901
1565,92,3,5,2007,71228
1566,93,3,1,2007,213529
1567,93,3,2,2007,232059
1568,93,3,3,2007,201394
1569,93,3,4,2007,72061
1570,93,3,5,2007,48339
1571,94,3,1,2007,164517
1572,94,3,2,2007,198381
1573,94,3,3,2007,182829
1574,94,3,4,2007,75102
1575,94,3,5,2007,55820
1576,95,3,1,2007,163750
1577,95,3,2,2007,167913
1578,95,3,3,2007,166438
1579,95,3,4,2007,58672
1580,95,3,5,2007,38943
1581,01,2,1,2008,79177
1582,01,2,2,2008,74352
1583,01,2,3,2008,82715
1584,01,2,4,2008,34971
1585,01,2,5,2008,16019
1586,02,2,1,2008,71937
1587,02,2,2,2008,65621
1588,02,2,3,2008,75707
1589,02,2,4,2008,32340
1590,02,2,5,2008,16415
1591,03,2,1,2008,36812
1592,03,2,2,2008,36908
1593,03,2,3,2008,48013
1594,03,2,4,2008,26634
1595,03,2,5,2008,15923
1596,04,2,1,2008,18840
1597,04,2,2,2008,16078
1598,04,2,3,2008,22246
1599,04,2,4,2008,12842
1600,04,2,5,2008,6542
1601,05,2,1,2008,15955
1602,05,2,2,2008,14706
1603,05,2,3,2008,19609
1604,05,2,4,2008,9962
1605,05,2,5,2008,5222
1606,06,2,1,2008,122804
1607,06,2,2,2008,124564
1608,06,2,3,2008,139620
1609,06,2,4,2008,78719
1610,06,2,5,2008,46328
1611,07,2,1,2008,37393
1612,07,2,2,2008,33943
1613,07,2,3,2008,44128
1614,07,2,4,2008,23709
1615,07,2,5,2008,12430
1616,08,2,1,2008,37520
1617,08,2,2,2008,34591
1618,08,2,3,2008,40614
1619,08,2,4,2008,17704
1620,08,2,5,2008,8802
1621,09,2,1,2008,16621
1622,09,2,2,2008,16196
1623,09,2,3,2008,21731
1624,09,2,4,2008,11497
1625,09,2,5,2008,7256
1626,10,2,1,2008,37988
1627,10,2,2,2008,37249
1628,10,2,3,2008,41387
1629,10,2,4,2008,19890
1630,10,2,5,2008,10062
1631,11,2,1,2008,40033
1632,11,2,2,2008,37953
1633,11,2,3,2008,47262
1634,11,2,4,2008,27525
1635,11,2,5,2008,15847
1636,12,2,1,2008,29974
1637,12,2,2,2008,29443
1638,12,2,3,2008,39194
1639,12,2,4,2008,22181
1640,12,2,5,2008,14243
1641,13,2,1,2008,247275
1642,13,2,2,2008,248155
1643,13,2,3,2008,253639
1644,13,2,4,2008,125944
1645,13,2,5,2008,62567
1646,14,2,1,2008,88033
1647,14,2,2,2008,85700
1648,14,2,3,2008,90745
1649,14,2,4,2008,41017
1650,14,2,5,2008,20533
1651,15,2,1,2008,14933
1652,15,2,2,2008,16009
1653,15,2,3,2008,22344
1654,15,2,4,2008,11874
1655,15,2,5,2008,7260
1656,16,2,1,2008,39385
1657,16,2,2,2008,39260
1658,16,2,3,2008,50322
1659,16,2,4,2008,26089
1660,16,2,5,2008,15073
1661,17,2,1,2008,68720
1662,17,2,2,2008,67167
1663,17,2,3,2008,82192
1664,17,2,4,2008,48858
1665,17,2,5,2008,27496
1666,18,2,1,2008,35436
1667,18,2,2,2008,35441
1668,18,2,3,2008,44288
1669,18,2,4,2008,24242
1670,18,2,5,2008,12817
1671,19,2,1,2008,25755
1672,19,2,2,2008,26834
1673,19,2,3,2008,34449
1674,19,2,4,2008,18906
1675,19,2,5,2008,11829
1676,21,2,1,2008,63491
1677,21,2,2,2008,68174
1678,21,2,3,2008,70657
1679,21,2,4,2008,32378
1680,21,2,5,2008,17017
1681,22,2,1,2008,70006
1682,22,2,2,2008,63342
1683,22,2,3,2008,80318
1684,22,2,4,2008,44013
1685,22,2,5,2008,23265
1686,23,2,1,2008,12210
1687,23,2,2,2008,12065
1688,23,2,3,2008,18265
1689,23,2,4,2008,10651
1690,23,2,5,2008,7085
1691,24,2,1,2008,42974
1692,24,2,2,2008,40527
1693,24,2,3,2008,58077
1694,24,2,4,2008,34625
1695,24,2,5,2008,20478
1696,25,2,1,2008,68191
1697,25,2,2,2008,71545
1698,25,2,3,2008,69011
1699,25,2,4,2008,32529
1700,25,2,5,2008,15324
1701,26,2,1,2008,61568
1702,26,2,2,2008,55750
1703,26,2,3,2008,65278
1704,26,2,4,2008,33301
1705,26,2,5,2008,16384
1706,27,2,1,2008,78940
1707,27,2,2,2008,71556
1708,27,2,3,2008,81295
1709,27,2,4,2008,34811
1710,27,2,5,2008,15565
1711,28,2,1,2008,55552
1712,28,2,2,2008,52760
1713,28,2,3,2008,59201
1714,28,2,4,2008,26001
1715,28,2,5,2008,14160
1716,29,2,1,2008,108361
1717,29,2,2,2008,109437
1718,29,2,3,2008,123786
1719,29,2,4,2008,59144
1720,29,2,5,2008,30355
1721,30,2,1,2008,86592
1722,30,2,2,2008,78919
1723,30,2,3,2008,95383
1724,30,2,4,2008,49242
1725,30,2,5,2008,24858
1726,31,2,1,2008,152231
1727,31,2,2,2008,183242
1728,31,2,3,2008,159675
1729,31,2,4,2008,66047
1730,31,2,5,2008,33332
1731,32,2,1,2008,19567
1732,32,2,2,2008,18264
1733,32,2,3,2008,26973
1734,32,2,4,2008,15313
1735,32,2,5,2008,9991
1736,33,2,1,2008,172269
1737,33,2,2,2008,189510
1738,33,2,3,2008,189216
1739,33,2,4,2008,85770
1740,33,2,5,2008,44193
1741,34,2,1,2008,123113
1742,34,2,2,2008,129257
1743,34,2,3,2008,127731
1744,34,2,4,2008,69855
1745,34,2,5,2008,36210
1746,35,2,1,2008,129010
1747,35,2,2,2008,136226
1748,35,2,3,2008,125735
1749,35,2,4,2008,53335
1750,35,2,5,2008,28083
1751,36,2,1,2008,24848
1752,36,2,2,2008,24972
1753,36,2,3,2008,32862
1754,36,2,4,2008,18514
1755,36,2,5,2008,11169
1756,37,2,1,2008,72457
1757,37,2,2,2008,73168
1758,37,2,3,2008,77962
1759,37,2,4,2008,37557
1760,37,2,5,2008,20711
1761,38,2,1,2008,161360
1762,38,2,2,2008,161143
1763,38,2,3,2008,157809
1764,38,2,4,2008,71585
1765,38,2,5,2008,32761
1766,39,2,1,2008,32909
1767,39,2,2,2008,29972
1768,39,2,3,2008,36189
1769,39,2,4,2008,18237
1770,39,2,5,2008,9904
1771,40,2,1,2008,42828
1772,40,2,2,2008,41468
1773,40,2,3,2008,53118
1774,40,2,4,2008,28668
1775,40,2,5,2008,15119
1776,41,2,1,2008,38941
1777,41,2,2,2008,36191
1778,41,2,3,2008,45372
1779,41,2,4,2008,23791
1780,41,2,5,2008,14408
1781,42,2,1,2008,92479
1782,42,2,2,2008,90266
1783,42,2,3,2008,97413
1784,42,2,4,2008,50912
1785,42,2,5,2008,26275
1786,43,2,1,2008,26959
1787,43,2,2,2008,25031
1788,43,2,3,2008,32150
1789,43,2,4,2008,16342
1790,43,2,5,2008,8472
1791,44,2,1,2008,167167
1792,44,2,2,2008,169056
1793,44,2,3,2008,166773
1794,44,2,4,2008,71238
1795,44,2,5,2008,34740
1796,45,2,1,2008,83900
1797,45,2,2,2008,84190
1798,45,2,3,2008,87409
1799,45,2,4,2008,40943
1800,45,2,5,2008,21377
1801,46,2,1,2008,18033
1802,46,2,2,2008,16899
1803,46,2,3,2008,24811
1804,46,2,4,2008,15039
1805,46,2,5,2008,9125
1806,47,2,1,2008,37253
1807,47,2,2,2008,34743
1808,47,2,3,2008,44658
1809,47,2,4,2008,25662
1810,47,2,5,2008,15196
1811,48,2,1,2008,8601
1812,48,2,2,2008,9010
1813,48,2,3,2008,11532
1814,48,2,4,2008,6053
1815,48,2,5,2008,3494
1816,49,2,1,2008,104890
1817,49,2,2,2008,99704
1818,49,2,3,2008,101391
1819,49,2,4,2008,45240
1820,49,2,5,2008,25283
1821,50,2,1,2008,60931
1822,50,2,2,2008,56055
1823,50,2,3,2008,70600
1824,50,2,4,2008,34900
1825,50,2,5,2008,19651
1826,51,2,1,2008,72385
1827,51,2,2,2008,77416
1828,51,2,3,2008,75764
1829,51,2,4,2008,33160
1830,51,2,5,2008,15769
1831,52,2,1,2008,22163
1832,52,2,2,2008,21834
1833,52,2,3,2008,26917
1834,52,2,4,2008,13417
1835,52,2,5,2008,6976
1836,53,2,1,2008,40204
1837,53,2,2,2008,37205
